tweet_id,tmp_id,text_x,tw_date_x,year,lang,metadata,AR,MB,author,date
22,9.09e+17,Aquí la información actualizada sobre los esfuerzos de recuperación después del Huracán Irma: https://t.co/ldzzG30nd6,2017-09-15 14:06:01+00:00,2017,es,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,3,131546062,2017-09-15
23,9.09e+17,Praying for healing and safety for all of London. Our hearts are with all those affected by this terrorist attack.,2017-09-15 14:09:51+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,1,131546062,2017-09-15
24,9.09e+17,On POW/MIA Day let us take a moment to remember the heroes who have served our nation proudly and sacrifice to defend our country. https://t.co/WVIMKgw12M,2017-09-15 14:47:16+00:00,2017,en,"{""location"":""Nevada"",""username"":""SenJackyRosen"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/fq26igiB6n"",""expanded_url"":""http://www.rosen.senate.gov"",""display_url"":""rosen.senate.gov""}]}},""verified"":true,""public_metrics"":{""followers_count"":49175,""following_count"":819,""tweet_count"":10219,""listed_count"":1037},""name"":""Senator Jacky Rosen"",""pinned_tweet_id"":""1540499155033985027"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1520041466109825025/Rpk8egu1_normal.jpg"",""description"":""Working across the aisle to deliver for hardworking Nevada families in the U.S. Senate. Proud mom and wife. Former computer programmer and synagogue president."",""protected"":false,""url"":""https://t.co/fq26igiB6n"",""id"":""818554054309715969"",""created_at"":""2017-01-09T20:24:29.000Z""}",3,3,818554054309715969,2017-09-15
25,9.09e+17,"RT @VolunteerFla: As FL begins to recover from the devastation of Hurricane Irma, the FL Disaster Fund is here to help. Donate on FB: https…",2017-09-15 14:56:40+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,3,131546062,2017-09-15
26,9.09e+17,"RT @FLSERT: DO NOT use gas-powered generator indoors, not even in the garage #FLResponds",2017-09-15 15:02:20+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",1,3,131546062,2017-09-15
27,9.09e+17,RT @FLSERT: No use generadores accionados a gas ni lavadoras a presión en lugares cerrados. Ni siquiera en el garaje #FLResponds,2017-09-15 15:02:28+00:00,2017,es,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,3,131546062,2017-09-15
28,9.09e+17,RT @HealthyFla: #FLHealth is urging residents in the #FloridaKeys to not consume water under a boil water notice: https://t.co/IxR9zbWxKe #…,2017-09-15 15:02:48+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",1,3,131546062,2017-09-15
29,9.09e+17,RT @VolunteerFla: Volunteer opportunity: @FloridaDMS has several opportunities for state employee volunteers! https://t.co/nGMapTwWoF #Volu…,2017-09-15 15:10:09+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,3,131546062,2017-09-15
30,9.09e+17,RT @FLGuard: @FLGuard CERF-P heads out with @MyFWC   #BFAI to clear key entry points in the Florida Keys in the wake of #HurricaneIrma. #FL…,2017-09-15 15:34:32+00:00,2017,en,"{""verified"":true,""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""username"":""SenRickScott"",""created_at"":""2010-04-10T16:03:04.000Z"",""location"":""The Sunshine State"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""protected"":false,""pinned_tweet_id"":""1573331112079892480"",""url"":""https://t.co/N5TDVcCjcr"",""id"":""131546062"",""name"":""Rick Scott""}",3,2,131546062,2017-09-15
31,9.09e+17,"We need both parties to come together &amp; solve our country’s challenges. I'll work with anyone to get things done.

https://t.co/aUDwQ3gA99",2017-09-15 16:00:01+00:00,2017,en,"{""name"":""Kyrsten Sinema"",""url"":""https://t.co/WrlaMe6YPs"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/WrlaMe6YPs"",""expanded_url"":""http://sinema.senate.gov"",""display_url"":""sinema.senate.gov""}]}},""id"":""1080844782"",""created_at"":""2013-01-11T20:31:03.000Z"",""username"":""SenatorSinema"",""description"":""Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona."",""profile_image_url"":""https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg"",""verified"":true,""public_metrics"":{""followers_count"":189920,""following_count"":729,""tweet_count"":16027,""listed_count"":2242},""protected"":false}",3,1,1080844782,2017-09-15
32,9.09e+17,"RT @FLSERT: Florida Hurricane #Irma Power Outage Numbers as of 9/15/2017
11AM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/keoM6y4kVL",2017-09-15 16:11:11+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",3,3,131546062,2017-09-15
33,9.09e+17,"This #HispanicHeritageMonth let's honor the history, culture &amp; achievements of our Latino community in NV &amp; across the country. https://t.co/5WdThtKC7G",2017-09-15 16:59:13+00:00,2017,en,"{""id"":""818554054309715969"",""description"":""Working across the aisle to deliver for hardworking Nevada families in the U.S. Senate. Proud mom and wife. Former computer programmer and synagogue president."",""profile_image_url"":""https://pbs.twimg.com/profile_images/1520041466109825025/Rpk8egu1_normal.jpg"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/fq26igiB6n"",""expanded_url"":""http://www.rosen.senate.gov"",""display_url"":""rosen.senate.gov""}]}},""created_at"":""2017-01-09T20:24:29.000Z"",""public_metrics"":{""followers_count"":49175,""following_count"":819,""tweet_count"":10219,""listed_count"":1037},""name"":""Senator Jacky Rosen"",""url"":""https://t.co/fq26igiB6n"",""verified"":true,""pinned_tweet_id"":""1540499155033985027"",""username"":""SenJackyRosen"",""protected"":false,""location"":""Nevada""}",3,3,818554054309715969,2017-09-15
34,9.09e+17,RT @mr_eking: @RepSinema We need to stop thinking of compromise as a loss. Compromising is winning.,2017-09-15 17:12:43+00:00,2017,en,"{""name"":""Kyrsten Sinema"",""url"":""https://t.co/WrlaMe6YPs"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/WrlaMe6YPs"",""expanded_url"":""http://sinema.senate.gov"",""display_url"":""sinema.senate.gov""}]}},""id"":""1080844782"",""created_at"":""2013-01-11T20:31:03.000Z"",""username"":""SenatorSinema"",""description"":""Official Twitter feed of U.S. Senator Kyrsten Sinema, serving Arizona."",""profile_image_url"":""https://pbs.twimg.com/profile_images/1034130772406353921/X0F2Al0E_normal.jpg"",""verified"":true,""public_metrics"":{""followers_count"":189920,""following_count"":729,""tweet_count"":16027,""listed_count"":2242},""protected"":false}",3,1,1080844782,2017-09-15
35,9.09e+17,"Just met with state &amp; local leaders in Key West to discuss #HurricaneIrma recovery. At 2pm, I’ll be in Marathon to continue the discussion. https://t.co/VusWBSXVyA",2017-09-15 17:17:34+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",3,3,131546062,2017-09-15
36,9.09e+17,"RT @HealthyFla: If you think your #FLwellwater has been contaminated, contact local health department to check the water quality: https://t…",2017-09-15 17:41:13+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",2,2,131546062,2017-09-15
